HCHO reading,Location,Current Date,Next Date,Temperature Max,Temperature Min,Temperature Average,Precipitation Sum,Rain Sum,Wind Speed,Wind Gust,Precipitation Hours,Elevation
9.462768069002881e-05,"Deniyaya, Matara",2023-06-17,2023-06-18,28.7,26.1,27.1,6.2,6.2,26.1,47.9,24.0,7.0
9.462768069002881e-05,"Deniyaya, Matara",2023-06-16,2023-06-17,29.1,26.5,27.6,3.0,3.0,27.1,50.0,20.0,7.0
0.00010639463031413572,"Deniyaya, Matara",2023-06-15,2023-06-16,29.0,26.8,27.6,2.2,2.2,23.3,43.2,13.0,7.0
0.00010639463031413572,"Deniyaya, Matara",2023-06-14,2023-06-15,28.7,25.8,27.2,5.6,5.6,27.1,50.8,12.0,7.0
0.00010639463031413572,"Deniyaya, Matara",2023-06-13,2023-06-14,28.8,25.6,26.8,8.0,8.0,23.1,50.8,20.0,7.0
0.00010639463031413572,"Deniyaya, Matara",2023-06-12,2023-06-13,28.6,25.7,26.8,8.2,8.2,25.4,50.8,21.0,7.0
0.00010639463031413572,"Deniyaya, Matara",2023-06-11,2023-06-12,28.7,26.3,27.2,6.2,6.2,21.0,44.3,21.0,7.0
0.00010639463031413572,"Deniyaya, Matara",2023-06-10,2023-06-11,29.2,25.7,27.3,3.0,3.0,25.2,47.5,16.0,7.0
0.00020243014815723146,"Deniyaya, Matara",2023-06-09,2023-06-10,29.0,25.2,26.8,4.9,4.9,25.7,47.2,22.0,7.0
0.00020243014815723146,"Deniyaya, Matara",2023-06-08,2023-06-09,29.3,25.3,26.9,5.2,5.2,24.7,47.5,24.0,7.0
0.00020243014815723146,"Deniyaya, Matara",2023-06-07,2023-06-08,29.0,25.4,26.8,12.5,12.5,25.6,50.0,24.0,7.0
0.00020243014815723146,"Deniyaya, Matara",2023-06-06,2023-06-07,29.0,25.6,27.3,4.6,4.6,26.3,47.5,22.0,7.0
2.195230073699613e-06,"Deniyaya, Matara",2023-06-05,2023-06-06,28.3,25.6,26.6,9.6,9.6,24.1,42.5,21.0,7.0
0.0001143740025855693,"Deniyaya, Matara",2023-06-04,2023-06-05,28.4,25.7,26.6,5.8,5.8,23.0,48.2,21.0,7.0
0.0001143740025855693,"Deniyaya, Matara",2023-06-03,2023-06-04,29.2,25.4,26.9,9.0,9.0,22.2,41.0,22.0,7.0
0.0001143740025855693,"Deniyaya, Matara",2023-06-02,2023-06-03,28.2,25.5,26.5,4.3,4.3,21.3,41.8,24.0,7.0
0.0001143740025855693,"Deniyaya, Matara",2023-06-01,2023-06-02,28.5,25.2,26.3,3.5,3.5,22.4,36.0,24.0,7.0
9.880669639056383e-05,"Deniyaya, Matara",2023-05-31,2023-06-01,28.7,25.2,26.7,3.5,3.5,18.6,36.0,21.0,7.0
0.0001274159015278855,"Deniyaya, Matara",2023-05-30,2023-05-31,29.0,25.3,26.9,7.3,7.3,16.7,35.3,21.0,7.0
7.871604080151962e-05,"Deniyaya, Matara",2023-05-29,2023-05-30,29.6,25.9,27.7,4.7,4.7,18.2,35.6,19.0,7.0
7.871604080151962e-05,"Deniyaya, Matara",2023-05-28,2023-05-29,29.3,25.7,27.8,2.3,2.3,24.2,46.4,10.0,7.0
0.00022966721278418867,"Deniyaya, Matara",2023-05-27,2023-05-28,30.1,25.8,27.6,4.5,4.5,24.9,43.9,17.0,7.0
0.00022966721278418867,"Deniyaya, Matara",2023-05-26,2023-05-27,29.9,26.8,28.0,2.9,2.9,24.6,46.4,13.0,7.0
0.00022966721278418867,"Deniyaya, Matara",2023-05-25,2023-05-26,29.8,26.7,28.0,1.2,1.2,20.5,39.6,10.0,7.0
6.309908788815101e-05,"Deniyaya, Matara",2023-05-24,2023-05-25,29.9,26.5,28.0,0.2,0.2,15.8,31.7,2.0,7.0
6.309908788815101e-05,"Deniyaya, Matara",2023-05-23,2023-05-24,29.8,25.8,27.7,0.8,0.8,13.0,28.1,5.0,7.0
9.85495884475047e-05,"Deniyaya, Matara",2023-05-22,2023-05-23,29.4,25.3,27.4,1.8,1.8,15.9,32.0,11.0,7.0
0.0002123592928169196,"Deniyaya, Matara",2023-05-21,2023-05-22,28.4,25.2,26.7,4.0,4.0,15.6,30.6,16.0,7.0
0.0002123592928169196,"Deniyaya, Matara",2023-05-20,2023-05-21,28.7,25.3,26.8,5.5,5.5,14.8,30.6,20.0,7.0
0.0001588842691705789,"Deniyaya, Matara",2023-05-19,2023-05-20,28.9,25.4,26.8,3.8,3.8,14.9,29.5,18.0,7.0
0.0001588842691705789,"Deniyaya, Matara",2023-05-18,2023-05-19,29.6,25.5,27.5,2.6,2.6,15.1,31.0,20.0,7.0
0.00021858449744999915,"Deniyaya, Matara",2023-05-17,2023-05-18,29.6,26.3,28.0,2.4,2.4,18.9,34.2,13.0,7.0
0.00019225646908274855,"Deniyaya, Matara",2023-05-16,2023-05-17,30.5,26.7,28.3,1.7,1.7,21.7,41.8,7.0,7.0
0.00014478078923004233,"Deniyaya, Matara",2023-05-15,2023-05-16,30.0,27.1,28.2,0.8,0.8,27.0,50.8,8.0,7.0
0.0001009699022513491,"Deniyaya, Matara",2023-05-14,2023-05-15,28.8,26.8,27.7,3.4,3.4,23.1,48.2,18.0,7.0
0.0001009699022513491,"Deniyaya, Matara",2023-05-13,2023-05-14,29.2,26.1,27.6,3.0,3.0,26.3,50.0,13.0,7.0
7.827712073089403e-05,"Deniyaya, Matara",2023-05-12,2023-05-13,28.0,25.6,26.7,12.8,12.8,22.2,44.6,22.0,7.0
7.827712073089403e-05,"Deniyaya, Matara",2023-05-11,2023-05-12,28.0,25.4,26.6,15.3,15.3,26.1,48.6,24.0,7.0
7.827712073089403e-05,"Deniyaya, Matara",2023-05-10,2023-05-11,28.3,25.6,26.5,20.9,20.9,23.1,40.7,19.0,7.0
7.827712073089403e-05,"Deniyaya, Matara",2023-05-09,2023-05-10,29.4,26.4,27.6,4.6,4.6,24.3,43.2,18.0,7.0
7.827712073089403e-05,"Deniyaya, Matara",2023-05-08,2023-05-09,29.6,26.3,27.3,7.3,7.3,21.8,43.9,14.0,7.0
0.00018343602796551173,"Deniyaya, Matara",2023-05-07,2023-05-08,29.7,25.5,27.4,1.9,1.9,22.5,43.6,10.0,7.0
0.00018343602796551173,"Deniyaya, Matara",2023-05-06,2023-05-07,29.4,25.0,26.6,11.3,11.3,21.9,40.7,22.0,7.0
0.00018343602796551173,"Deniyaya, Matara",2023-05-05,2023-05-06,28.5,26.2,27.2,3.5,3.5,18.3,34.2,15.0,7.0
0.00018343602796551173,"Deniyaya, Matara",2023-05-04,2023-05-05,29.4,25.4,26.9,25.5,25.5,20.2,36.4,23.0,7.0
0.00018343602796551173,"Deniyaya, Matara",2023-05-03,2023-05-04,28.3,25.7,26.6,15.5,15.5,19.4,41.4,19.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-05-02,2023-05-03,28.2,25.8,26.6,12.3,12.3,15.3,26.6,24.0,7.0
1.3755844067142113e-05,"Deniyaya, Matara",2023-05-01,2023-05-02,29.1,25.1,26.4,24.3,24.3,15.7,33.8,22.0,7.0
1.3755844067142113e-05,"Deniyaya, Matara",2023-04-30,2023-05-01,28.3,25.4,26.7,6.1,6.1,11.9,20.9,19.0,7.0
0.00015250471639516113,"Deniyaya, Matara",2023-04-29,2023-04-30,27.8,25.2,25.8,39.2,39.2,12.5,21.6,18.0,7.0
0.00015250471639516113,"Deniyaya, Matara",2023-04-28,2023-04-29,29.8,25.3,27.0,8.8,8.8,14.0,29.5,24.0,7.0
0.00015250471639516113,"Deniyaya, Matara",2023-04-27,2023-04-28,29.4,25.5,27.2,3.2,3.2,15.9,31.0,15.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-04-26,2023-04-27,30.1,25.2,26.6,24.6,24.6,7.7,23.0,23.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-04-25,2023-04-26,30.1,25.3,26.9,10.9,10.9,9.5,25.2,18.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-04-24,2023-04-25,29.9,25.2,27.2,10.7,10.7,12.2,28.1,17.0,7.0
6.634853392887615e-05,"Deniyaya, Matara",2023-04-23,2023-04-24,30.1,25.6,28.0,4.0,4.0,13.9,29.2,14.0,7.0
6.634853392887615e-05,"Deniyaya, Matara",2023-04-22,2023-04-23,29.5,25.9,27.7,3.4,3.4,14.9,31.0,10.0,7.0
0.00018112686456554658,"Deniyaya, Matara",2023-04-21,2023-04-22,29.5,25.5,27.4,2.7,2.7,13.1,28.1,17.0,7.0
0.00018112686456554658,"Deniyaya, Matara",2023-04-20,2023-04-21,30.3,25.5,27.9,2.8,2.8,15.1,31.7,13.0,7.0
0.00018112686456554658,"Deniyaya, Matara",2023-04-19,2023-04-20,30.3,25.5,27.7,2.7,2.7,10.7,24.8,13.0,7.0
0.00014874409039022972,"Deniyaya, Matara",2023-04-18,2023-04-19,31.1,26.3,28.3,0.9,0.9,7.2,21.2,8.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-04-17,2023-04-18,30.4,25.0,27.9,0.5,0.5,9.8,20.9,5.0,7.0
1.2938095333670407e-05,"Deniyaya, Matara",2023-04-16,2023-04-17,30.4,25.3,27.9,0.3,0.3,13.0,29.2,3.0,7.0
1.2938095333670407e-05,"Deniyaya, Matara",2023-04-15,2023-04-16,30.1,24.8,27.3,4.0,4.0,13.0,27.7,10.0,7.0
0.00012419796554059546,"Deniyaya, Matara",2023-04-14,2023-04-15,30.2,24.7,27.3,2.2,2.2,9.9,23.8,12.0,7.0
0.00013960151747616518,"Deniyaya, Matara",2023-04-13,2023-04-14,30.3,24.8,27.6,2.1,2.1,12.6,26.3,11.0,7.0
0.00016502859706057067,"Deniyaya, Matara",2023-04-12,2023-04-13,31.0,24.5,27.9,1.6,1.6,15.6,34.6,6.0,7.0
0.0001374172603294842,"Deniyaya, Matara",2023-04-11,2023-04-12,31.2,24.4,27.6,0.9,0.9,13.1,28.8,5.0,7.0
2.667663238722656e-05,"Deniyaya, Matara",2023-04-10,2023-04-11,30.7,25.4,27.7,0.8,0.8,11.2,28.8,6.0,7.0
2.667663238722656e-05,"Deniyaya, Matara",2023-04-09,2023-04-10,30.5,24.9,27.5,0.4,0.4,12.3,27.0,1.0,7.0
0.00014276985296248908,"Deniyaya, Matara",2023-04-08,2023-04-09,28.1,24.7,26.5,4.6,4.6,11.2,29.5,13.0,7.0
0.00014276985296248908,"Deniyaya, Matara",2023-04-07,2023-04-08,30.1,24.5,27.2,3.7,3.7,12.0,25.6,17.0,7.0
7.484012691389921e-05,"Deniyaya, Matara",2023-04-06,2023-04-07,29.6,24.6,26.8,3.7,3.7,7.3,22.0,10.0,7.0
6.202933726447077e-05,"Deniyaya, Matara",2023-04-05,2023-04-06,29.9,24.1,27.0,2.2,2.2,10.9,23.4,8.0,7.0
0.00011096764280730728,"Deniyaya, Matara",2023-04-04,2023-04-05,28.0,24.0,26.0,5.2,5.2,12.4,27.4,11.0,7.0
0.00011096764280730728,"Deniyaya, Matara",2023-04-03,2023-04-04,29.6,24.3,26.7,2.6,2.6,8.8,24.5,13.0,7.0
7.874862708092882e-05,"Deniyaya, Matara",2023-04-02,2023-04-03,29.6,24.6,26.8,3.0,3.0,9.7,23.8,7.0,7.0
0.00017768862060533807,"Deniyaya, Matara",2023-04-01,2023-04-02,29.7,24.4,26.9,5.3,5.3,7.8,23.0,10.0,7.0
0.00012375371901872406,"Deniyaya, Matara",2023-03-31,2023-04-01,30.0,24.4,27.2,3.0,3.0,11.0,24.5,16.0,7.0
0.00012375371901872406,"Deniyaya, Matara",2023-03-30,2023-03-31,29.3,24.8,26.9,2.3,2.3,9.4,21.6,9.0,7.0
0.00012375371901872406,"Deniyaya, Matara",2023-03-29,2023-03-30,29.8,24.3,26.8,5.6,5.6,7.8,20.9,19.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-03-28,2023-03-29,29.7,25.1,27.2,2.2,2.2,8.7,21.2,12.0,7.0
5.9747310367104205e-05,"Deniyaya, Matara",2023-03-27,2023-03-28,30.2,25.2,27.3,4.0,4.0,10.7,25.6,9.0,7.0
5.9747310367104205e-05,"Deniyaya, Matara",2023-03-26,2023-03-27,30.0,24.3,27.0,1.7,1.7,9.2,19.1,6.0,7.0
7.698513066253081e-05,"Deniyaya, Matara",2023-03-25,2023-03-26,29.6,24.3,27.2,0.7,0.7,9.5,23.4,6.0,7.0
0.00017811795761993993,"Deniyaya, Matara",2023-03-24,2023-03-25,29.6,23.9,26.9,1.4,1.4,10.8,22.0,6.0,7.0
0.00017811795761993993,"Deniyaya, Matara",2023-03-23,2023-03-24,29.3,24.4,27.0,3.4,3.4,9.9,23.4,12.0,7.0
3.8173171573303865e-05,"Deniyaya, Matara",2023-03-22,2023-03-23,29.7,24.4,27.1,7.3,7.3,12.5,25.9,11.0,7.0
3.8173171573303865e-05,"Deniyaya, Matara",2023-03-21,2023-03-22,29.9,24.6,26.9,5.0,5.0,8.6,24.1,9.0,7.0
3.8173171573303865e-05,"Deniyaya, Matara",2023-03-20,2023-03-21,28.7,24.4,26.3,3.2,3.2,9.4,24.8,11.0,7.0
0.00015386538347624063,"Deniyaya, Matara",2023-03-19,2023-03-20,28.9,24.1,26.2,11.3,11.3,11.9,25.2,19.0,7.0
0.00015386538347624063,"Deniyaya, Matara",2023-03-18,2023-03-19,29.5,24.9,26.7,3.4,3.4,15.5,30.6,9.0,7.0
0.0002490810634519795,"Deniyaya, Matara",2023-03-17,2023-03-18,30.7,24.7,27.3,0.0,0.0,13.0,25.9,0.0,7.0
0.0002490810634519795,"Deniyaya, Matara",2023-03-16,2023-03-17,29.1,24.5,26.1,15.5,15.5,8.9,25.9,16.0,7.0
0.0002490810634519795,"Deniyaya, Matara",2023-03-15,2023-03-16,29.0,24.9,26.4,3.6,3.6,11.0,25.2,11.0,7.0
0.0002490810634519795,"Deniyaya, Matara",2023-03-14,2023-03-15,29.0,25.0,26.4,6.9,6.9,13.1,27.4,7.0,7.0
0.0002490810634519795,"Deniyaya, Matara",2023-03-13,2023-03-14,29.5,25.1,26.7,6.4,6.4,18.6,40.0,10.0,7.0
8.972196602187521e-05,"Deniyaya, Matara",2023-03-12,2023-03-13,30.5,24.4,27.3,0.7,0.7,19.1,38.2,3.0,7.0
0.00011986558919885589,"Deniyaya, Matara",2023-03-11,2023-03-12,29.8,24.5,26.4,11.6,11.6,9.2,26.6,4.0,7.0
0.00011986558919885589,"Deniyaya, Matara",2023-03-10,2023-03-11,28.4,24.8,26.1,6.4,6.4,15.1,29.9,8.0,7.0
0.00011986558919885589,"Deniyaya, Matara",2023-03-09,2023-03-10,30.5,24.5,27.2,0.2,0.2,18.5,34.6,2.0,7.0
5.3497145352733686e-06,"Deniyaya, Matara",2023-03-08,2023-03-09,30.0,24.1,27.0,0.8,0.8,20.1,40.3,5.0,7.0
0.00015876755234490823,"Deniyaya, Matara",2023-03-07,2023-03-08,29.9,23.1,26.6,1.2,1.2,17.0,38.5,2.0,7.0
0.00011314223654504852,"Deniyaya, Matara",2023-03-06,2023-03-07,29.9,23.8,26.5,1.6,1.6,11.6,24.1,8.0,7.0
0.0001250092235546826,"Deniyaya, Matara",2023-03-05,2023-03-06,28.6,24.1,26.3,1.6,1.6,19.5,42.1,10.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2023-03-04,2023-03-05,28.4,24.6,25.8,11.8,11.8,18.5,40.3,18.0,7.0
1.771444557330602e-06,"Deniyaya, Matara",2023-03-03,2023-03-04,29.7,23.9,26.5,4.1,4.1,16.0,33.8,9.0,7.0
1.771444557330602e-06,"Deniyaya, Matara",2023-03-02,2023-03-03,29.3,23.5,26.4,0.4,0.4,13.8,27.0,2.0,7.0
1.771444557330602e-06,"Deniyaya, Matara",2023-03-01,2023-03-02,29.5,24.5,26.5,3.4,3.4,22.4,44.3,4.0,7.0
1.771444557330602e-06,"Deniyaya, Matara",2023-02-28,2023-03-01,29.5,24.0,26.2,9.5,9.5,22.2,44.6,7.0,7.0
4.302654489320091e-05,"Deniyaya, Matara",2023-02-27,2023-02-28,29.6,22.8,26.3,0.1,0.1,8.0,18.7,1.0,7.0
2.223903120121664e-05,"Deniyaya, Matara",2023-02-26,2023-02-27,29.1,23.6,26.0,0.0,0.0,16.2,28.8,0.0,7.0
5.6782166452617856e-05,"Deniyaya, Matara",2023-02-25,2023-02-26,29.3,23.8,25.9,21.3,21.3,11.0,28.4,12.0,7.0
0.00027360717506777347,"Deniyaya, Matara",2023-02-24,2023-02-25,30.3,24.3,26.8,0.2,0.2,13.8,26.3,2.0,7.0
6.184132146729261e-05,"Deniyaya, Matara",2023-02-23,2023-02-24,29.1,23.8,26.3,0.8,0.8,14.2,28.4,5.0,7.0
6.184132146729261e-05,"Deniyaya, Matara",2023-02-22,2023-02-23,28.2,23.7,25.9,1.8,1.8,11.9,21.2,10.0,7.0
6.578241782784244e-05,"Deniyaya, Matara",2023-02-21,2023-02-22,29.7,24.1,26.1,22.1,22.1,10.8,27.7,10.0,7.0
6.578241782784244e-05,"Deniyaya, Matara",2023-02-20,2023-02-21,28.5,24.3,25.7,11.5,11.5,10.0,24.8,15.0,7.0
6.578241782784244e-05,"Deniyaya, Matara",2023-02-19,2023-02-20,29.1,24.5,25.9,11.2,11.2,14.0,31.0,10.0,7.0
6.578241782784244e-05,"Deniyaya, Matara",2023-02-18,2023-02-19,29.5,24.8,26.9,0.9,0.9,13.5,26.3,8.0,7.0
0.00010817742217796994,"Deniyaya, Matara",2023-02-17,2023-02-18,30.9,23.2,26.7,0.1,0.1,11.8,26.6,1.0,7.0
0.000175088534117449,"Deniyaya, Matara",2023-02-16,2023-02-17,29.7,22.8,25.8,0.0,0.0,16.1,35.3,0.0,7.0
0.00023448756427970818,"Deniyaya, Matara",2023-02-15,2023-02-16,29.0,23.1,25.7,1.0,1.0,13.4,24.1,5.0,7.0
0.00023448756427970818,"Deniyaya, Matara",2023-02-14,2023-02-15,29.9,23.6,26.2,0.8,0.8,10.8,21.6,4.0,7.0
1.2289563167959993e-05,"Deniyaya, Matara",2023-02-13,2023-02-14,29.7,23.3,26.2,0.0,0.0,14.4,31.0,0.0,7.0
3.431482652575244e-05,"Deniyaya, Matara",2023-02-12,2023-02-13,29.6,23.7,26.2,0.8,0.8,12.3,25.2,7.0,7.0
0.00018256599597751014,"Deniyaya, Matara",2023-02-11,2023-02-12,28.8,22.8,26.0,1.1,1.1,7.6,20.5,9.0,7.0
0.00018256599597751014,"Deniyaya, Matara",2023-02-10,2023-02-11,29.1,23.2,25.9,1.5,1.5,8.8,19.1,6.0,7.0
0.00018256599597751014,"Deniyaya, Matara",2023-02-09,2023-02-10,30.4,23.4,26.3,1.9,1.9,10.2,23.0,8.0,7.0
0.00021599418792404108,"Deniyaya, Matara",2023-02-08,2023-02-09,30.1,23.2,26.2,0.6,0.6,10.9,23.0,3.0,7.0
1.5640040222149375e-05,"Deniyaya, Matara",2023-02-07,2023-02-08,28.8,23.9,25.8,3.6,3.6,7.5,26.6,9.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-02-06,2023-02-07,28.0,24.1,25.8,11.9,11.9,7.2,22.0,16.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-02-05,2023-02-06,29.1,24.0,26.1,5.4,5.4,7.5,25.6,12.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-02-04,2023-02-05,29.1,23.9,25.6,14.4,14.4,12.0,26.6,12.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-02-03,2023-02-04,28.0,24.2,25.6,15.6,15.6,12.4,26.6,17.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-02-02,2023-02-03,27.8,24.0,25.5,12.0,12.0,10.9,22.0,13.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-02-01,2023-02-02,28.2,24.0,25.8,2.5,2.5,22.9,45.0,7.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-01-31,2023-02-01,29.0,24.0,25.8,3.9,3.9,16.8,39.2,13.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-01-30,2023-01-31,27.8,23.9,25.8,4.3,4.3,10.6,23.4,16.0,7.0
9.544317238821683e-05,"Deniyaya, Matara",2023-01-29,2023-01-30,28.4,22.0,25.4,0.2,0.2,9.3,23.0,2.0,7.0
0.00014966338882165328,"Deniyaya, Matara",2023-01-28,2023-01-29,28.1,22.3,25.2,0.9,0.9,12.2,24.5,9.0,7.0
8.399649617308312e-05,"Deniyaya, Matara",2023-01-27,2023-01-28,27.7,23.7,25.3,5.8,5.8,9.9,18.7,20.0,7.0
8.399649617308312e-05,"Deniyaya, Matara",2023-01-26,2023-01-27,28.8,23.4,25.9,0.8,0.8,8.5,18.4,6.0,7.0
9.049508264607186e-05,"Deniyaya, Matara",2023-01-25,2023-01-26,27.6,23.4,25.3,4.7,4.7,9.4,22.7,10.0,7.0
9.049508264607186e-05,"Deniyaya, Matara",2023-01-24,2023-01-25,27.5,23.7,25.1,3.7,3.7,12.1,25.9,13.0,7.0
9.049508264607186e-05,"Deniyaya, Matara",2023-01-23,2023-01-24,29.2,24.3,26.2,1.6,1.6,18.1,40.3,11.0,7.0
2.1386846930892285e-05,"Deniyaya, Matara",2023-01-22,2023-01-23,27.7,23.2,25.6,1.7,1.7,16.1,27.0,8.0,7.0
2.1386846930892285e-05,"Deniyaya, Matara",2023-01-21,2023-01-22,26.8,22.9,24.1,82.4,82.4,6.8,26.6,16.0,7.0
2.1386846930892285e-05,"Deniyaya, Matara",2023-01-20,2023-01-21,28.9,23.0,25.9,0.0,0.0,13.0,25.9,0.0,7.0
2.1386846930892285e-05,"Deniyaya, Matara",2023-01-19,2023-01-20,28.8,22.3,25.2,0.0,0.0,15.3,29.9,0.0,7.0
0.00021559351425326487,"Deniyaya, Matara",2023-01-18,2023-01-19,28.3,22.7,25.4,1.8,1.8,16.4,33.8,4.0,7.0
0.00021559351425326487,"Deniyaya, Matara",2023-01-17,2023-01-18,27.8,23.5,25.2,8.6,8.6,11.8,24.8,16.0,7.0
0.00021559351425326487,"Deniyaya, Matara",2023-01-16,2023-01-17,28.6,24.1,25.6,13.2,13.2,9.0,20.2,19.0,7.0
0.00021559351425326487,"Deniyaya, Matara",2023-01-15,2023-01-16,28.6,23.5,25.8,3.2,3.2,6.8,20.5,9.0,7.0
0.00021559351425326487,"Deniyaya, Matara",2023-01-14,2023-01-15,28.3,22.8,25.8,1.5,1.5,8.9,20.9,8.0,7.0
0.00021559351425326487,"Deniyaya, Matara",2023-01-13,2023-01-14,28.2,22.7,25.4,0.3,0.3,8.8,19.4,3.0,7.0
0.0001631737160943152,"Deniyaya, Matara",2023-01-12,2023-01-13,28.2,21.8,25.1,0.4,0.4,8.8,21.6,3.0,7.0
4.0442834866700766e-05,"Deniyaya, Matara",2023-01-11,2023-01-12,29.0,22.3,25.4,0.1,0.1,6.9,21.2,1.0,7.0
4.0442834866700766e-05,"Deniyaya, Matara",2023-01-10,2023-01-11,28.7,22.7,25.6,1.8,1.8,7.4,24.8,7.0,7.0
4.0442834866700766e-05,"Deniyaya, Matara",2023-01-09,2023-01-10,29.0,23.2,25.7,2.1,2.1,6.5,25.6,9.0,7.0
4.0442834866700766e-05,"Deniyaya, Matara",2023-01-08,2023-01-09,28.9,23.6,26.1,0.6,0.6,14.1,35.3,4.0,7.0
4.0442834866700766e-05,"Deniyaya, Matara",2023-01-07,2023-01-08,28.7,23.3,25.4,19.6,19.6,9.3,31.7,13.0,7.0
4.0442834866700766e-05,"Deniyaya, Matara",2023-01-06,2023-01-07,29.2,23.4,25.7,6.7,6.7,9.3,27.4,6.0,7.0
9.36433217436386e-05,"Deniyaya, Matara",2023-01-05,2023-01-06,28.6,22.4,25.9,1.3,1.3,7.6,24.5,9.0,7.0
9.36433217436386e-05,"Deniyaya, Matara",2023-01-04,2023-01-05,29.0,22.3,25.6,0.3,0.3,7.8,18.0,3.0,7.0
9.36433217436386e-05,"Deniyaya, Matara",2023-01-03,2023-01-04,28.3,23.0,25.3,2.4,2.4,7.4,19.4,12.0,7.0
9.36433217436386e-05,"Deniyaya, Matara",2023-01-02,2023-01-03,28.8,22.1,25.2,0.6,0.6,8.7,20.2,3.0,7.0
7.169464229737906e-05,"Deniyaya, Matara",2023-01-01,2023-01-02,28.1,21.9,25.2,0.7,0.7,7.9,19.8,7.0,7.0
0.00028867592220132817,"Deniyaya, Matara",2022-12-31,2023-01-01,28.4,22.9,25.3,0.0,0.0,12.5,19.4,0.0,7.0
1.5051854748156439e-06,"Deniyaya, Matara",2022-12-30,2022-12-31,29.0,23.2,25.8,0.0,0.0,13.3,24.8,0.0,7.0
1.5051854748156439e-06,"Deniyaya, Matara",2022-12-29,2022-12-30,29.1,23.6,26.2,0.0,0.0,14.8,31.3,0.0,7.0
0.0001872226360459531,"Deniyaya, Matara",2022-12-28,2022-12-29,28.7,23.9,25.8,3.5,3.5,13.3,27.7,7.0,7.0
0.00013801816418148783,"Deniyaya, Matara",2022-12-27,2022-12-28,28.4,24.0,26.0,0.3,0.3,12.0,25.6,3.0,7.0
8.53175657688922e-05,"Deniyaya, Matara",2022-12-26,2022-12-27,27.6,23.3,25.3,0.3,0.3,15.0,27.4,2.0,7.0
8.53175657688922e-05,"Deniyaya, Matara",2022-12-25,2022-12-26,25.7,23.2,24.7,102.8,102.8,20.7,38.9,23.0,7.0
8.53175657688922e-05,"Deniyaya, Matara",2022-12-24,2022-12-25,29.1,24.3,26.6,2.4,2.4,18.1,38.9,6.0,7.0
8.53175657688922e-05,"Deniyaya, Matara",2022-12-23,2022-12-24,29.9,23.9,26.6,0.5,0.5,16.4,32.0,5.0,7.0
0.0001525903389394411,"Deniyaya, Matara",2022-12-22,2022-12-23,29.2,24.0,26.0,5.5,5.5,7.6,18.7,12.0,7.0
0.0001525903389394411,"Deniyaya, Matara",2022-12-21,2022-12-22,27.4,24.6,25.9,16.4,16.4,13.7,31.3,15.0,7.0
0.0001525903389394411,"Deniyaya, Matara",2022-12-20,2022-12-21,28.7,23.6,25.8,6.7,6.7,9.0,31.7,11.0,7.0
0.0001525903389394411,"Deniyaya, Matara",2022-12-19,2022-12-20,25.4,23.4,24.3,32.8,32.8,9.5,32.8,21.0,7.0
0.0001525903389394411,"Deniyaya, Matara",2022-12-18,2022-12-19,27.6,23.8,25.0,18.7,18.7,9.7,22.0,21.0,7.0
0.0001525903389394411,"Deniyaya, Matara",2022-12-17,2022-12-18,28.7,23.9,26.0,1.3,1.3,10.4,20.9,8.0,7.0
1.9021098699925375e-05,"Deniyaya, Matara",2022-12-16,2022-12-17,27.8,23.9,25.6,1.5,1.5,7.0,19.1,12.0,7.0
5.583327128363942e-06,"Deniyaya, Matara",2022-12-15,2022-12-16,28.9,23.7,25.9,1.8,1.8,9.9,22.0,5.0,7.0
0.0001069880993197932,"Deniyaya, Matara",2022-12-14,2022-12-15,28.5,23.1,25.6,21.6,21.6,6.4,20.2,10.0,7.0
0.0001069880993197932,"Deniyaya, Matara",2022-12-13,2022-12-14,28.3,22.9,25.5,1.6,1.6,12.8,27.4,10.0,7.0
9.320620975570026e-05,"Deniyaya, Matara",2022-12-12,2022-12-13,28.5,23.2,25.9,0.0,0.0,17.7,34.6,0.0,7.0
9.320620975570026e-05,"Deniyaya, Matara",2022-12-11,2022-12-12,28.6,24.1,25.6,4.5,4.5,21.3,43.6,17.0,7.0
4.845764671216594e-05,"Deniyaya, Matara",2022-12-10,2022-12-11,26.3,24.3,25.4,7.1,7.1,24.8,50.8,23.0,7.0
4.845764671216594e-05,"Deniyaya, Matara",2022-12-09,2022-12-10,25.8,22.8,24.7,7.1,7.1,23.1,50.4,23.0,7.0
